CustomerID,Recency,Frequency,Monetary,CustomerSegment,ChurnRisk
16084.0,298,1,436.18,Medium Value,High Risk
16085.0,22,5,981.51,Medium Value,Low Risk
16086.0,58,6,1119.31,Medium Value,Medium Risk
16091.0,154,2,315.06,Low Value,High Risk
16092.0,98,5,779.36,Medium Value,High Risk
16093.0,106,1,17.0,Low Value,High Risk
16094.0,11,6,1041.83,Medium Value,Low Risk
16096.0,263,1,320.62,Low Value,High Risk
16097.0,239,1,185.04999999999998,Low Value,High Risk
16098.0,87,7,2005.63,High Value,Medium Risk
16099.0,49,3,731.9,Medium Value,Medium Risk
16101.0,8,3,1245.96,High Value,Low Risk
16102.0,41,3,1842.14,High Value,Medium Risk
16103.0,6,6,1429.64,High Value,Low Risk
16104.0,61,1,298.21,Low Value,Medium Risk
16105.0,248,1,336.96,Low Value,High Risk
16106.0,65,1,108.38,Low Value,Medium Risk
16107.0,17,7,3204.1600000000003,High Value,Low Risk
16108.0,84,2,816.1,Medium Value,Medium Risk
16109.0,218,2,611.88,Medium Value,High Risk
16110.0,44,3,1320.95,High Value,Medium Risk
16112.0,142,4,195.73999999999998,Low Value,High Risk
16113.0,182,1,161.38,Low Value,High Risk
16114.0,170,1,135.75000000000003,Low Value,High Risk
16115.0,9,8,1660.8799999999999,High Value,Low Risk
16116.0,205,2,592.88,Medium Value,High Risk
16117.0,189,1,232.21,Low Value,High Risk
16119.0,7,2,423.36,Medium Value,Low Risk
16120.0,58,5,1294.14,High Value,Medium Risk
16121.0,56,2,854.66,Medium Value,Medium Risk
16122.0,72,4,684.4200000000001,Medium Value,Medium Risk
16123.0,51,1,307.78,Low Value,Medium Risk
16124.0,315,2,187.15,Low Value,High Risk
16125.0,366,1,289.35,Low Value,
16126.0,28,4,6287.77,High Value,Low Risk
16127.0,38,1,656.25,Medium Value,Medium Risk
16128.0,17,5,1880.22,High Value,Low Risk
16131.0,51,6,3506.54,High Value,Medium Risk
16133.0,3,46,14305.66,High Value,Low Risk
16134.0,21,3,603.69,Medium Value,Low Risk
16135.0,262,1,517.55,Medium Value,High Risk
16136.0,59,3,709.38,Medium Value,Medium Risk
16138.0,367,1,-7.95,Low Value,
16139.0,18,3,635.41,Medium Value,Low Risk
16140.0,52,4,703.77,Medium Value,Medium Risk
16141.0,87,1,620.4,Medium Value,Medium Risk
16142.0,249,1,535.34,Medium Value,High Risk
16143.0,2,7,2419.84,High Value,Low Risk
16144.0,246,1,175.2,Low Value,High Risk
16145.0,8,18,3741.98,High Value,Low Risk
16146.0,156,3,734.13,Medium Value,High Risk
16147.0,133,1,375.0,Medium Value,High Risk
16148.0,295,1,76.32000000000001,Low Value,High Risk
16149.0,4,2,280.52,Low Value,Low Risk
16150.0,38,10,1906.07,High Value,Medium Risk
16152.0,268,1,1829.04,High Value,High Risk
16153.0,49,5,1824.23,High Value,Medium Risk
16156.0,8,13,2994.62,High Value,Low Risk
16157.0,15,4,644.24,Medium Value,Low Risk
16159.0,281,1,348.2,Low Value,High Risk
16160.0,63,4,1009.4499999999999,Medium Value,Medium Risk
16161.0,1,26,5311.08,High Value,Low Risk
16162.0,251,1,37.4,Low Value,High Risk
16163.0,224,3,441.59999999999997,Medium Value,High Risk
16164.0,16,4,802.53,Medium Value,Low Risk
16168.0,10,28,3770.6,High Value,Low Risk
16169.0,7,4,1822.97,High Value,Low Risk
16170.0,50,7,1880.4199999999998,High Value,Medium Risk
16171.0,58,1,73.2,Low Value,Medium Risk
16172.0,94,5,1140.21,High Value,High Risk
16173.0,15,7,1406.57,High Value,Low Risk
16174.0,125,3,1009.5500000000001,Medium Value,High Risk
16175.0,93,4,1037.59,Medium Value,High Risk
16177.0,49,1,331.95,Low Value,Medium Risk
16178.0,137,1,197.9,Low Value,High Risk
16179.0,60,1,215.83,Low Value,Medium Risk
16180.0,99,10,10217.48,High Value,High Risk
16181.0,72,1,305.54,Low Value,Medium Risk
16182.0,71,4,6617.65,High Value,Medium Risk
16183.0,66,1,338.71000000000004,Low Value,Medium Risk
16184.0,63,7,1155.54,High Value,Medium Risk
16185.0,16,2,529.41,Medium Value,Low Risk
16186.0,22,13,3991.94,High Value,Low Risk
16187.0,31,17,6841.24,High Value,Medium Risk
16188.0,44,4,981.86,Medium Value,Medium Risk
16189.0,15,2,215.48,Low Value,Low Risk
16190.0,39,1,215.08,Low Value,Medium Risk
16191.0,2,25,4913.32,High Value,Low Risk
16193.0,236,1,314.45,Low Value,High Risk
16198.0,74,1,400.68100000000004,Medium Value,Medium Risk
16200.0,3,2,1068.8700000000001,Medium Value,Low Risk
16201.0,2,5,1821.52,High Value,Low Risk
16202.0,360,1,365.27,Low Value,High Risk
16203.0,58,5,589.15,Medium Value,Medium Risk
16204.0,22,1,384.18,Medium Value,Low Risk
16205.0,30,4,757.63,Medium Value,Low Risk
16206.0,54,4,537.0600000000001,Medium Value,Medium Risk
16207.0,24,1,394.38,Medium Value,Low Risk
16208.0,44,2,664.26,Medium Value,Medium Risk
16209.0,88,5,2262.62,High Value,Medium Risk
16210.0,1,18,21086.3,High Value,Low Risk
16211.0,80,2,542.77,Medium Value,Medium Risk
16212.0,18,3,681.19,Medium Value,Low Risk
16213.0,78,1,159.0,Low Value,Medium Risk
16214.0,170,3,1062.75,Medium Value,High Risk
16215.0,80,1,242.35,Low Value,Medium Risk
16216.0,266,1,914.9300000000001,Medium Value,High Risk
16217.0,234,4,259.39000000000004,Low Value,High Risk
16218.0,29,8,3054.87,High Value,Low Risk
16221.0,36,3,860.86,Medium Value,Medium Risk
16222.0,317,1,773.5500000000001,Medium Value,High Risk
16224.0,56,4,1295.3,High Value,Medium Risk
16225.0,44,5,1096.32,Medium Value,Medium Risk
16226.0,202,3,255.12,Low Value,High Risk
16227.0,218,2,308.32000000000005,Low Value,High Risk
16229.0,86,2,1010.6,Medium Value,Medium Risk
16230.0,189,2,542.03,Medium Value,High Risk
16232.0,32,5,983.23,Medium Value,Medium Risk
16233.0,70,5,422.13,Medium Value,Medium Risk
16235.0,40,6,858.41,Medium Value,Medium Risk
16236.0,77,1,432.2,Medium Value,Medium Risk
16239.0,56,3,372.9,Medium Value,Medium Risk
16240.0,7,5,3693.81,High Value,Low Risk
16241.0,9,13,2590.31,High Value,Low Risk
16242.0,7,8,3574.91,High Value,Low Risk
16243.0,33,2,409.1,Medium Value,Medium Risk
16244.0,211,2,1522.75,High Value,High Risk
16245.0,23,5,1352.3600000000001,High Value,Low Risk
16247.0,169,1,114.56,Low Value,High Risk
16248.0,61,1,152.94,Low Value,Medium Risk
16249.0,52,5,1800.07,High Value,Medium Risk
16250.0,260,2,389.44,Medium Value,High Risk
16252.0,365,1,-295.09,Low Value,High Risk
16253.0,31,3,3665.62,High Value,Medium Risk
16255.0,16,10,2609.3,High Value,Low Risk
16256.0,257,2,732.63,Medium Value,High Risk
16257.0,176,1,46.95,Low Value,High Risk
16258.0,44,5,5203.51,High Value,Medium Risk
16260.0,50,1,1035.45,Medium Value,Medium Risk
16261.0,16,4,728.54,Medium Value,Low Risk
16262.0,360,1,-31.65,Low Value,High Risk
16265.0,8,11,5423.15,High Value,Low Risk
16266.0,73,7,861.89,Medium Value,Medium Risk
16268.0,70,2,667.65,Medium Value,Medium Risk
16270.0,352,1,1141.24,High Value,High Risk
16271.0,2,6,1398.69,High Value,Low Risk
16272.0,116,1,411.7,Medium Value,High Risk
16274.0,372,1,351.75,Low Value,
16275.0,196,1,559.87,Medium Value,High Risk
16276.0,176,1,810.6000000000001,Medium Value,High Risk
16278.0,22,3,537.83,Medium Value,Low Risk
16279.0,20,4,1489.88,High Value,Low Risk
16281.0,71,1,2062.06,High Value,Medium Risk
16282.0,339,1,168.3,Low Value,High Risk
16283.0,5,7,1531.51,High Value,Low Risk
16284.0,30,2,812.68,Medium Value,Low Risk
16287.0,169,1,142.5,Low Value,High Risk
16292.0,116,2,280.9,Low Value,High Risk
16293.0,8,12,2236.7400000000002,High Value,Low Risk
16295.0,9,4,1328.55,High Value,Low Risk
16297.0,212,4,275.4,Low Value,High Risk
16298.0,22,3,598.2,Medium Value,Low Risk
16302.0,107,2,212.82,Low Value,High Risk
16303.0,25,4,5305.83,High Value,Low Risk
16305.0,138,1,361.21999999999997,Low Value,High Risk
16306.0,213,9,602.27,Medium Value,High Risk
16308.0,37,4,2560.0,High Value,Medium Risk
16309.0,91,3,686.67,Medium Value,High Risk
16311.0,17,2,616.26,Medium Value,Low Risk
16313.0,2,2,274.15000000000003,Low Value,Low Risk
16315.0,330,1,226.37,Low Value,High Risk
16316.0,63,12,2755.56,High Value,Medium Risk
16317.0,119,3,1341.65,High Value,High Risk
16318.0,34,1,328.15,Low Value,Medium Risk
16319.0,217,1,404.40000000000003,Medium Value,High Risk
16320.0,171,2,1038.46,Medium Value,High Risk
16321.0,71,7,230.70000000000002,Low Value,Medium Risk
16322.0,0,2,326.75,Low Value,Low Risk
16323.0,195,1,207.50000000000003,Low Value,High Risk
16324.0,127,3,408.59000000000003,Medium Value,High Risk
16325.0,43,5,510.54,Medium Value,Medium Risk
16326.0,5,15,3014.2200000000003,High Value,Low Risk
16327.0,13,6,3820.27,High Value,Low Risk
16330.0,17,4,242.21,Low Value,Low Risk
16332.0,27,8,1572.8,High Value,Low Risk
16333.0,7,22,26626.8,High Value,Low Risk
16337.0,36,1,151.05,Low Value,Medium Risk
16338.0,156,1,214.79999999999998,Low Value,High Risk
16339.0,283,1,94.05,Low Value,High Risk
16340.0,106,1,534.31,Medium Value,High Risk
16341.0,24,6,1959.38,High Value,Low Risk
16342.0,74,4,322.41,Low Value,Medium Risk
16343.0,15,2,328.58,Low Value,Low Risk
16344.0,157,1,101.10000000000001,Low Value,High Risk
16345.0,43,1,565.46,Medium Value,Medium Risk
16347.0,10,2,847.45,Medium Value,Low Risk
16348.0,31,7,1415.65,High Value,Medium Risk
16349.0,290,1,53.5,Low Value,High Risk
16350.0,20,5,1100.47,Medium Value,Low Risk
16351.0,332,1,153.9,Low Value,High Risk
16352.0,17,2,494.44,Medium Value,Low Risk
16353.0,3,23,6675.71,High Value,Low Risk
16354.0,62,2,395.8,Medium Value,Medium Risk
16356.0,197,4,210.32000000000002,Low Value,High Risk
16357.0,32,3,658.88,Medium Value,Medium Risk
16358.0,0,5,2024.95,High Value,Low Risk
16359.0,6,12,1460.3700000000001,High Value,Low Risk
16360.0,4,8,3349.57,High Value,Low Risk
16361.0,9,4,891.21,Medium Value,Low Risk
16362.0,31,9,627.29,Medium Value,Medium Risk
16363.0,52,1,109.36000000000001,Low Value,Medium Risk
16364.0,11,2,705.79,Medium Value,Low Risk
16365.0,17,9,1540.42,High Value,Low Risk
16366.0,18,1,327.3,Low Value,Low Risk
16367.0,36,2,800.67,Medium Value,Medium Risk
16368.0,1,2,479.91,Medium Value,Low Risk
16369.0,17,3,1545.41,High Value,Low Risk
16370.0,81,4,1301.91,High Value,Medium Risk
16372.0,32,2,355.73,Low Value,Medium Risk
16374.0,65,2,466.73,Medium Value,Medium Risk
16376.0,8,3,965.47,Medium Value,Low Risk
16377.0,266,1,676.2,Medium Value,High Risk
16378.0,246,3,362.95,Low Value,High Risk
16379.0,3,5,2131.9,High Value,Low Risk
16380.0,60,1,1743.1499999999999,High Value,Medium Risk
16383.0,74,2,643.76,Medium Value,Medium Risk
16384.0,89,2,584.5,Medium Value,Medium Risk
16385.0,59,3,554.86,Medium Value,Medium Risk
16386.0,28,2,302.57,Low Value,Low Risk
16387.0,322,1,94.36,Low Value,High Risk
16389.0,52,5,1362.27,High Value,Medium Risk
16392.0,269,1,217.89,Low Value,High Risk
16393.0,1,20,2935.8,High Value,Low Risk
16394.0,49,9,1412.06,High Value,Medium Risk
16395.0,60,5,1482.06,High Value,Medium Risk
16398.0,144,4,1631.15,High Value,High Risk
16399.0,18,2,408.02,Medium Value,Low Risk
16400.0,94,1,303.93,Low Value,High Risk
16401.0,0,20,4061.24,High Value,Low Risk
16402.0,264,2,293.45,Low Value,High Risk
16403.0,301,2,161.04999999999998,Low Value,High Risk
16404.0,69,1,443.05,Medium Value,Medium Risk
16405.0,301,2,167.25,Low Value,High Risk
16406.0,18,1,154.35,Low Value,Low Risk
16407.0,12,10,2079.68,High Value,Low Risk
16409.0,35,5,2022.98,High Value,Medium Risk
16411.0,18,2,211.7,Low Value,Low Risk
16412.0,53,1,135.99,Low Value,Medium Risk
16413.0,56,1,262.2,Low Value,Medium Risk
16414.0,21,2,126.25,Low Value,Low Risk
16415.0,43,1,200.27,Low Value,Medium Risk
16416.0,26,4,1026.99,Medium Value,Low Risk
16418.0,44,3,631.12,Medium Value,Medium Risk
16419.0,112,7,945.96,Medium Value,High Risk
16422.0,16,75,33805.69,High Value,Low Risk
16423.0,24,1,346.12,Low Value,Low Risk
16424.0,190,2,82.56,Low Value,High Risk
16425.0,301,1,302.7,Low Value,High Risk
16426.0,1,10,1863.76,High Value,Low Risk
16427.0,262,2,241.06,Low Value,High Risk
16428.0,80,1,-2.95,Low Value,Medium Risk
16429.0,105,1,284.55,Low Value,High Risk
16430.0,56,1,300.85,Low Value,Medium Risk
16431.0,212,3,623.28,Medium Value,High Risk
16432.0,63,1,287.4,Low Value,Medium Risk
16433.0,27,1,184.26,Low Value,Low Risk
16434.0,28,7,1511.8,High Value,Low Risk
16438.0,5,5,798.35,Medium Value,Low Risk
16440.0,7,5,3640.67,High Value,Low Risk
16441.0,66,2,381.2,Medium Value,Medium Risk
16442.0,1,3,609.3,Medium Value,Low Risk
16444.0,45,5,638.77,Medium Value,Medium Risk
16445.0,33,1,230.51,Low Value,Medium Risk
16446.0,0,3,2.8999999999941792,Low Value,Low Risk
16447.0,135,1,255.91,Low Value,High Risk
16448.0,197,1,182.99,Low Value,High Risk
16449.0,190,3,674.69,Medium Value,High Risk
16450.0,149,1,311.92,Low Value,High Risk
16451.0,87,1,266.97,Low Value,Medium Risk
16454.0,44,3,-8.15,Low Value,Medium Risk
16455.0,63,7,1841.18,High Value,Medium Risk
16456.0,98,5,2158.18,High Value,High Risk
16457.0,217,1,208.36,Low Value,High Risk
16458.0,2,18,3482.7400000000002,High Value,Low Risk
16460.0,27,3,811.23,Medium Value,Low Risk
16461.0,177,1,142.92,Low Value,High Risk
16462.0,63,4,102.0,Low Value,Medium Risk
16463.0,20,7,1383.7,High Value,Low Risk
16464.0,19,3,1298.66,High Value,Low Risk
16466.0,33,7,1595.96,High Value,Medium Risk
16468.0,73,1,74.9,Low Value,Medium Risk
16469.0,23,4,625.42,Medium Value,Low Risk
16470.0,51,5,747.82,Medium Value,Medium Risk
16471.0,274,1,223.95000000000002,Low Value,High Risk
16473.0,164,4,314.86,Low Value,High Risk
16474.0,6,11,1750.6200000000001,High Value,Low Risk
16475.0,87,4,544.3,Medium Value,Medium Risk
16477.0,63,7,2494.46,High Value,Medium Risk
16478.0,24,3,331.0,Low Value,Low Risk
16479.0,9,2,300.83,Low Value,Low Risk
16480.0,75,1,769.29,Medium Value,Medium Risk
16482.0,15,1,220.62,Low Value,Low Risk
16483.0,191,1,139.35,Low Value,High Risk
16484.0,173,3,379.4,Medium Value,High Risk
16485.0,76,1,363.65,Low Value,Medium Risk
16488.0,32,4,492.2,Medium Value,Medium Risk
16491.0,46,1,731.5,Medium Value,Medium Risk
16493.0,72,6,1329.66,High Value,Medium Risk
16494.0,296,1,826.53,Medium Value,High Risk
16495.0,2,3,648.26,Medium Value,Low Risk
16496.0,8,4,1562.22,High Value,Low Risk
16497.0,49,6,2965.69,High Value,Medium Risk
16498.0,160,3,86.12,Low Value,High Risk
16499.0,359,5,319.1,Low Value,High Risk
16500.0,4,6,400.86,Medium Value,Low Risk
16503.0,106,5,1421.43,High Value,High Risk
16504.0,24,1,465.88,Medium Value,Low Risk
16505.0,31,1,777.6,Medium Value,Medium Risk
16506.0,19,2,90.30000000000001,Low Value,Low Risk
16509.0,296,1,363.7,Low Value,High Risk
16510.0,371,1,248.1,Low Value,
16511.0,21,3,918.33,Medium Value,Low Risk
16513.0,4,4,874.59,Medium Value,Low Risk
16515.0,51,5,1624.14,High Value,Medium Risk
16516.0,29,1,101.69999999999999,Low Value,Low Risk
16517.0,276,1,162.7,Low Value,High Risk
16518.0,60,3,480.92,Medium Value,Medium Risk
16519.0,24,2,215.07999999999998,Low Value,Low Risk
16520.0,185,4,1036.6200000000001,Medium Value,High Risk
16523.0,1,28,9295.67,High Value,Low Risk
16525.0,1,29,11895.57,High Value,Low Risk
16526.0,171,1,290.36,Low Value,High Risk
16527.0,80,1,228.06,Low Value,Medium Risk
16528.0,3,1,244.41,Low Value,Low Risk
16529.0,189,1,455.25,Medium Value,High Risk
16531.0,21,7,1244.59,High Value,Low Risk
16532.0,17,3,6748.8,High Value,Low Risk
16533.0,18,5,1014.19,Medium Value,Low Risk
16535.0,4,1,593.75,Medium Value,Low Risk
16536.0,106,2,538.17,Medium Value,High Risk
16539.0,2,4,1388.81,High Value,Low Risk
16542.0,53,1,119.62,Low Value,Medium Risk
16545.0,164,1,339.3,Low Value,High Risk
16546.0,290,3,-95.93,Low Value,High Risk
16549.0,9,10,4034.9,High Value,Low Risk
16550.0,108,9,2266.25,High Value,High Risk
16551.0,95,3,922.12,Medium Value,High Risk
16552.0,242,2,379.73,Medium Value,High Risk
16553.0,162,14,5664.57,High Value,High Risk
16554.0,2,7,641.55,Medium Value,Low Risk
16555.0,34,2,285.89,Low Value,Medium Risk
16556.0,66,7,3313.79,High Value,Medium Risk
16557.0,23,2,281.85,Low Value,Low Risk
16558.0,0,24,8257.04,High Value,Low Risk
16560.0,20,3,816.51,Medium Value,Low Risk
16561.0,5,2,511.12,Medium Value,Low Risk
16563.0,53,1,1077.74,Medium Value,Medium Risk
16565.0,363,1,173.7,Low Value,High Risk
16566.0,14,6,614.01,Medium Value,Low Risk
16567.0,193,2,865.6,Medium Value,High Risk
16569.0,2,1,124.2,Low Value,Low Risk
16570.0,8,15,3622.95,High Value,Low Risk
16571.0,2,5,1285.22,High Value,Low Risk
16572.0,126,4,999.7,Medium Value,High Risk
16573.0,73,4,648.41,Medium Value,Medium Risk
16574.0,70,1,451.44,Medium Value,Medium Risk
16579.0,364,1,-30.599999999999998,Low Value,High Risk
16581.0,154,2,70.44,Low Value,High Risk
16582.0,112,1,313.62,Low Value,High Risk
16583.0,373,1,233.45,Low Value,
16584.0,79,3,908.03,Medium Value,Medium Risk
16586.0,248,1,463.95,Medium Value,High Risk
16587.0,231,1,225.15,Low Value,High Risk
16589.0,70,3,459.24,Medium Value,Medium Risk
16591.0,68,1,213.5,Low Value,Medium Risk
16592.0,3,19,4073.28,High Value,Low Risk
16593.0,50,3,330.03,Low Value,Medium Risk
16594.0,74,1,181.09,Low Value,Medium Risk
16595.0,60,1,360.16,Low Value,Medium Risk
16596.0,15,2,250.15,Low Value,Low Risk
16597.0,3,1,90.04,Low Value,Low Risk
16598.0,276,2,140.7,Low Value,High Risk
16600.0,3,6,813.52,Medium Value,Low Risk
16601.0,40,1,242.7,Low Value,Medium Risk
16602.0,30,2,494.72999999999996,Medium Value,Low Risk
16603.0,74,2,482.47,Medium Value,Medium Risk
16607.0,17,16,3038.67,High Value,Low Risk
16609.0,14,9,5450.96,High Value,Low Risk
16610.0,218,1,75.66,Low Value,High Risk
16611.0,185,2,120.99000000000001,Low Value,High Risk
16612.0,32,4,1187.66,High Value,Medium Risk
16613.0,69,1,618.59,Medium Value,Medium Risk
16614.0,182,1,506.19,Medium Value,High Risk
16616.0,14,2,500.42,Medium Value,Low Risk
16617.0,235,1,151.85,Low Value,High Risk
16618.0,30,6,2630.64,High Value,Low Risk
16619.0,253,2,204.41,Low Value,High Risk
16620.0,3,2,178.96,Low Value,Low Risk
16621.0,51,4,813.48,Medium Value,Medium Risk
16623.0,245,1,129.45,Low Value,High Risk
16624.0,80,2,810.5699999999999,Medium Value,Medium Risk
16625.0,274,1,333.08,Low Value,High Risk
16626.0,0,20,4379.65,High Value,Low Risk
16627.0,78,1,322.8,Low Value,Medium Risk
16628.0,29,6,2183.04,High Value,Low Risk
16629.0,73,2,408.63,Medium Value,Medium Risk
16633.0,16,7,2878.15,High Value,Low Risk
16634.0,222,2,217.9,Low Value,High Risk
16637.0,31,5,1124.59,Medium Value,Medium Risk
16638.0,22,11,1676.47,High Value,Low Risk
16639.0,24,4,1169.38,High Value,Low Risk
16641.0,105,1,231.10000000000002,Low Value,High Risk
16642.0,4,3,679.83,Medium Value,Low Risk
16643.0,245,1,487.51,Medium Value,High Risk
16644.0,177,2,833.78,Medium Value,High Risk
16647.0,169,2,214.06,Low Value,High Risk
16648.0,38,2,270.85999999999996,Low Value,Medium Risk
16650.0,71,1,518.42,Medium Value,Medium Risk
16652.0,53,11,6654.26,High Value,Medium Risk
16653.0,15,3,1166.92,High Value,Low Risk
16654.0,140,5,594.97,Medium Value,High Risk
16655.0,17,6,3789.52,High Value,Low Risk
16656.0,21,21,8568.24,High Value,Low Risk
16657.0,9,4,874.43,Medium Value,Low Risk
16658.0,367,1,123.24,Low Value,
16659.0,188,1,39.12,Low Value,High Risk
16660.0,15,5,810.4499999999999,Medium Value,Low Risk
16665.0,361,1,135.39999999999998,Low Value,High Risk
16666.0,18,1,118.98,Low Value,Low Risk
16667.0,67,2,567.1800000000001,Medium Value,Medium Risk
16668.0,14,6,306.71999999999997,Low Value,Low Risk
16669.0,23,4,1344.88,High Value,Low Risk
16670.0,16,17,4022.46,High Value,Low Risk
16671.0,27,3,1692.27,High Value,Low Risk
16672.0,1,23,8093.59,High Value,Low Risk
16674.0,54,2,304.24,Low Value,Medium Risk
16676.0,33,5,1558.72,High Value,Medium Risk
16678.0,2,17,3013.83,High Value,Low Risk
16679.0,365,1,129.75,Low Value,High Risk
16680.0,42,1,183.7,Low Value,Medium Risk
16681.0,72,6,1770.34,High Value,Medium Risk
16682.0,4,5,1028.0,Medium Value,Low Risk
16684.0,3,31,65892.08,High Value,Low Risk
16685.0,60,2,324.24,Low Value,Medium Risk
16686.0,46,9,2940.53,High Value,Medium Risk
16688.0,0,4,1260.86,High Value,Low Risk
16689.0,75,3,303.26,Low Value,Medium Risk
16690.0,43,3,208.63,Low Value,Medium Risk
16692.0,255,2,1276.0,High Value,High Risk
16693.0,68,2,477.86,Medium Value,Medium Risk
16696.0,134,4,657.9000000000001,Medium Value,High Risk
16697.0,240,1,112.75,Low Value,High Risk
16698.0,226,2,1998.0,High Value,High Risk
16700.0,8,17,5040.0,High Value,Low Risk
16701.0,8,18,5150.2699999999995,High Value,Low Risk
